title,description,price,status,url,date_public
Виниловые пластинки  Paul McCartney Beatles и другие,"Продам винил из личной коллекции

-Paul McCartney -Flowers in the dirt, 1989, VG+/VG+ USSR- 50 uah
-The Beatles - Hard days night, 1986, G+/VG+, USSR -50 uah

Одним лотом- 100 uah",100,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/vinilovye-plastinki-paul-mccartney-beatles-i-drugie-IDO0OzQ.html?sd=1,Опубліковано Сьогодні о 11:46
"Пилипюк,літопис,минувшина","Галицько волинський літопис,пилипюк,минувшина,всі книги в хорошому стані ціна вказана за одну книгу Львів пересилаю",100,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/pilipyuk-ltopis-minuvshina-IDR8ryR.html?sd=1,Опубліковано Сьогодні о 11:44
"Салфетка, скатерть ручной работы, вязка крючком","Салфетка, скатерть ручной работы, вязка крючком.
Диаметр - 40см - цена 100 грн.
Фото прилагаются.",100,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/salfetka-skatert-ruchnoy-raboty-vyazka-kryuchkom-IDOa5m9.html?sd=1,Опубліковано Сьогодні о 11:45
Emax baby hawk деребан,"Деребан Emax baby hawk
В наличии есть:
6 моторов 4м. Новых перемотаны
6 регуляторов
2 рамы 
1 камера с передатчиком
1полетник дохлый может кому-то как донор",499,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/emax-baby-hawk-dereban-IDO1e5z.html?sd=1,Опубліковано Сьогодні о 11:42
"Довідник дверний, новий","Довідник дверний:
Door closer, модель a062, білого кольору.
В наявності декілька штук, всі нові.
Відправляю через олх-доставку УП або НП.",1000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/dovdnik-dverniy-noviy-IDQALR4.html?sd=1,Опубліковано Сьогодні о 11:42
"Брюки жіночі штани , нові","Красиві брюки фірми сінсей.
Натуральна тканина
Підійдуть як на розмір s так і на розмір m.
Базова річ.",199,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/bryuki-zhnoch-shtani-nov-IDR8rxN.html?sd=1,Опубліковано Сьогодні о 11:44
1 рубль СССР 1965 года,"1 юбилейный рубль СССР 1965 года (20 лет победы над Германией).

Продажа в Одессе при личной встрече. Отправка только после 100% предоплаты.",700,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/1-rubl-sssr-1965-goda-IDQ4KL9.html?sd=1,Опубліковано Сьогодні о 11:45
Аудіокасети Sony HF 90,"Аудіокасети Sony HF 90
Виробництво Франція 
Запаковані , стан ідеальний , із блоку .
Ціна вказана за 1 касету",180,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/audokaseti-sony-hf-90-IDR4qkv.html?sd=1,Опубліковано Сьогодні о 11:44
Оксиюк Эсхатология св. Григория Нисского 1914г Оригинал!,"Оксиюк М.Ф. Эсхатология св. Григория Нисского : Ист.-догмат. исследование - Киев : тип. акц. о-ва ""Петр Барский в Киеве"", 1914. - [10], XX, 666 с. ; 25 см.
Богословско-философские воззрения св. Григория Нисского в значительной степени отражают характер и господствующие течения предшествующей и отчасти современной ему богословско-философской мысли и оказали влияние на последующее богословие. Поэтому в книге рассматривается также эсхатология его предшественников и современников и непосредственно следующих за ним греческих церковных писателей до V-го Вселенского собора, когда богословская мысль получила определенную норму для решения эсхатологических вопросов.
    Страницы все в наличии,проверено.
Доставка Укрпочта,Говая почта,можно ОЛХ доставка .",4000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/oksiyuk-eshatologiya-sv-grigoriya-nisskogo-1914g-original-IDR7eV2.html?sd=1,Опубліковано Сьогодні о 11:44
Комиксы Hellblazer (Константин),"Продам комикс Hellblazer (издательства Dark Horse) на английском языке, в отличном состоянии. Остался сборник : Dangerous habits
Описание и оценки на Goodreads:
https://www.goodreads.com/book/show/15799394-hellblazer-vol-5?ref=nav_sb_ss_2_27",650,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/komiksy-hellblazer-konstantin-IDOL33j.html?sd=1,Опубліковано Сьогодні о 11:46
Зимонька-зима 1 клас Робочий зошит,"Новий робочий зошит. Зимонька-зима 1 клас. Серія Веселі канікули. Різноманітні цікаві та розвивальні завдання, віршики. 32 сторінки.",50,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zimonka-zima-1-klas-robochiy-zoshit-IDNEl7H.html?sd=1,Опубліковано Сьогодні о 11:45
Алиса В Стране Чудес \ В Зазеркалье - Льюис Кэролл,"Мега- культовая сказка  английского математика 19 века под псевдонимом Льюис Кэролл, посвящавшаяся его знакомой Алисе Лиделл. В издании приводятся оригинальные английские иллюстрации 19 века а также книга снабжена достаточным количеством объяснений и комментариев в сносках, предназначенных для лучшего понимания всех тонкостей,каламбуров и парадоксов. Множество ч\б илл. 320 стр, формат обычный,обложка мягкая.",150,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/alisa-v-strane-chudes-v-zazerkale-lyuis-keroll-IDNzMJ2.html?sd=1,Опубліковано Сьогодні о 11:42
Аудіокасети Sony HF 90,"Аудіокасети Sony HF 90
Виробництво Франція 
Запаковані , стан ідеальний , із блоку .
Ціна вказана за 1 касету",180,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/audokaseti-sony-hf-90-IDR4qkv.html?sd=1,Опубліковано Сьогодні о 11:44
Чехол на блок XP Deus,"Эксклюзивный кожаный чехол на блок металлоискателя  XP Deus

Высококачественные материалы и работа пошива гарантирует долгую защиту блока от внешних повреждений, в отличии от обычного чехла.

Цвет чёрный.",300,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/chehol-na-blok-xp-deus-IDQPIX6.html?sd=1,Опубліковано Сьогодні о 11:44
Банкноты Купюры Боны Украины 5 гривень 1994 г. 1997 г. 2001 г.,"Банкноты Украины 5 гривень 1994 г., 1997 г. и 2001 год. Банкноты Украины 5 гривен 1994 г., 1997 г. и 2001 год.",750,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/banknoty-kupyury-bony-ukrainy-5-griven-1994-g-1997-g-2001-g-IDsI2Rm.html?sd=1,Опубліковано Сьогодні о 11:42
Кто хочет похудеть,Таблетки для похудения.В наявности 8 упаковок.По 200 грн за упаковку.Инструкцыю читать на упаковке.Смотрите фото. Звонить по тел.09******21,200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kto-hochet-pohudet-IDQPJ03.html?sd=1,Опубліковано Сьогодні о 11:45
Підсумок тактичний мультифункційний (13490101) Mil-Tec 16x9x18см Олива,"Багатофункційний утилітарний підсумок. Основне призначення перенесення та зберігання малогабаритних предметів, мона використовувати для перенесення медичних засобів.
   За рахунок покриття полівінілхлориду підсумок є водонепроникним та стійким до дії кислот, лугів, бензину, гасу та розчинників. Кріпиться на тактичне спорядження системою MOLLE, на липучках, застібається на фастекс.
   Матеріал: 100% поліестер, покриття з полівінілхлориду.
Розміри: 16 x 9 x 18 см.
Особливості:
- система кріплення Molle;
- дренажний отвір;
- пряжка та липучка з шумовим камуфляжем.",380,Бізнес,https://www.olx.ua/d/uk/obyavlenie/pdsumok-taktichniy-multifunktsyniy-13490101-mil-tec-16x9x18sm-oliva-IDPt2cB.html?sd=1,Опубліковано Сьогодні о 11:44
Підсумок тактичний мультифункційний (13490101) Mil-Tec 16x9x18см Олива,"Багатофункційний утилітарний підсумок. Основне призначення перенесення та зберігання малогабаритних предметів, мона використовувати для перенесення медичних засобів.
   За рахунок покриття полівінілхлориду підсумок є водонепроникним та стійким до дії кислот, лугів, бензину, гасу та розчинників. Кріпиться на тактичне спорядження системою MOLLE, на липучках, застібається на фастекс.
   Матеріал: 100% поліестер, покриття з полівінілхлориду.
Розміри: 16 x 9 x 18 см.
Особливості:
- система кріплення Molle;
- дренажний отвір;
- пряжка та липучка з шумовим камуфляжем.",380,Бізнес,https://www.olx.ua/d/uk/obyavlenie/pdsumok-taktichniy-multifunktsyniy-13490101-mil-tec-16x9x18sm-oliva-IDPt2cB.html?sd=1,Опубліковано Сьогодні о 11:44
Нож складной Browning /выкидной раскладной/ніж тактический,"Складной нож Browning сталь + дерево

Клинок состоит из стали 440С, которая хорошо себя зарекомендовала как износостойкая, прочная и стойкая к воздействиям окружающей среды. Особенностью данного материала является то, что точится клинок с трудом, зато держит заточку на зависть долго.
Рукоятка сложена из стальных пластин и 
 полиамидовых накладок.Обеспечивая надежный хват.
Мощьный обух говорит о надежности о ножа ,и практичности в применении.
Характеристики ножа:
Бренд:"" BROWNING""
Общая длина, мм: 195
Длина рукояти, мм: 110
Длина лезвия, мм: 90
Толщина лезвия, мм: 3
Покрытие лезвия: Satin Finish
Тип замка: Liner Lock
Материал лезвия: 440 A
Твёрдость стали: 55-57 HRC
Вес ножа, г: 190
Отправка в день заказа !",490,Бізнес,https://www.olx.ua/d/uk/obyavlenie/nozh-skladnoy-browning-vykidnoy-raskladnoy-nzh-takticheskiy-IDOwM0F.html?sd=1,Опубліковано Сьогодні о 11:44
"Мегого Максимальная, Megogo Футбол, Netflix, Нетфликс 4К, Ютуб #12","• Ласкаво просимо до нашого сервісу •
Ми займаємося сімейними підписками починаючи с 2019 року та підключаємо до Megogo, Netflix, YouTube Premium та Spotify

Наші переваги:
• Працюємо щодня з 12:00 - 22:00 •
•• Оплата після підключення та перевірки ••
Відгуки про нас - t.me/+e5IxuPlEVilmYzcy

Вартість наших послуг :
• MEGOGO МАКСИМАЛЬНИЙ ПАКЕТ З ФУТБОЛОМ БЕЗ ЛІМІТУ НА ПЕРЕГЛЯД МАТЧУ
- 1 місяць: 90 ₴
- 6 місяців: 300 ₴
- 12 місяців : 400 ₴

• NETFLIX ОСОБИСТИЙ ПРОФІЛЬ ТА ПІНКОД. БЕЗ ЛІМІТУ НА ПЕРЕГЛЯД КОНТЕНТУ З УКР або РУС МОВОЮ ІНТЕРФЕЙСУ
- 1 місяць: 120 ₴ (1 пристрій)
- 6 місяців: 700 ₴ (1 пристрій)
- 12 місяців: 1200 ₴ (1 пристрій)

• YOUTUBE PREMIUM + MUSIC НА ВАШ ОСОБИСТИЙ АККАУНТ. БЕЗ ВПН ТА ВИДАЧІ ДАННИХ АДМІНІСТРАТОРУ
- 1 місяць - 60 ₴ (1 обліковий запис, без обмежень на пристрої)
- 6 місяців - 350 ₴ (1 обліковий запис, без обмежень на пристрої)
- 12 місяців - 600 ₴ (1 обліковий запис, без обмежень на пристрої)

• За підключенням або уточненням умов пишіть в OLX або TELEGRAM -
Мій профіль в телеграмі - t.me/depdb
Відгуки про нас - t.me/+e5IxuPlEVilmYzcy",150,Бізнес,https://www.olx.ua/d/uk/obyavlenie/megogo-maksimalnaya-megogo-futbol-netflix-netfliks-4k-yutub-12-IDQJgo8.html?sd=1,Опубліковано Сьогодні о 11:44
Детская книжка Крот в городе,"Детская литература. 
Крот в городе. Чехословакия 
Оплата на карту привата или олх доставка.",120,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/detskaya-knizhka-krot-v-gorode-IDR8rCY.html?sd=1,Опубліковано Сьогодні о 11:46
Паоло Коэльо за 90 минут знаменитые мистики просто о сложном,Паоло Коэльо за 90 минут знаменитые мистики просто о сложном,40,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/paolo-koelo-za-90-minut-znamenitye-mistiki-prosto-o-slozhnom-IDJ65kp.html?sd=1,Опубліковано Сьогодні о 11:45
Ковалевский Е.И. Глазные болезни. Атлас. Руководство. М.:1985,"Ковалевский Е.И.
Глазные болезни. Атлас: Руководство к практическим занятиям. М.: Медицина, 1985. – 000 с., ил.
75000 экз.

В учебном пособии освещаются основные, наиболее часто встречающиеся заболевания глаз, требующие своевременного оказания первой врачебной помощи. Дана их характеристика, описаны симптомы и приведены цветные фотографии детской врожденной и приобретенной патологии глаз, что поможет при офтальмологическом обследовании детей, особенно дошкольного возраста, поставить правильный диагноз и выбрать метод лечения.
Руководство соответствует программе, утвержденной Министерством здравоохранения СССР, и предназначено для студентов педиатрических факультетов медицинских институтов.",334,Бізнес,https://www.olx.ua/d/uk/obyavlenie/kovalevskiy-e-i-glaznye-bolezni-atlas-rukovodstvo-m-1985-IDR8rtd.html?sd=1,Опубліковано Сьогодні о 11:42
"Журнал мод, 1989 год","Журнал мод, 1989 год
Твердый переплет, 
Журналы в идеальном состоянии
Вязка, выкройка",120,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zhurnal-mod-1989-god-IDQPIVy.html?sd=1,Опубліковано Сьогодні о 11:44
Нож складной Browning /выкидной раскладной/ніж тактический,"Складной нож Browning сталь + дерево

Клинок состоит из стали 440С, которая хорошо себя зарекомендовала как износостойкая, прочная и стойкая к воздействиям окружающей среды. Особенностью данного материала является то, что точится клинок с трудом, зато держит заточку на зависть долго.
Рукоятка сложена из стальных пластин и 
 полиамидовых накладок.Обеспечивая надежный хват.
Мощьный обух говорит о надежности о ножа ,и практичности в применении.
Характеристики ножа:
Бренд:"" BROWNING""
Общая длина, мм: 195
Длина рукояти, мм: 110
Длина лезвия, мм: 90
Толщина лезвия, мм: 3
Покрытие лезвия: Satin Finish
Тип замка: Liner Lock
Материал лезвия: 440 A
Твёрдость стали: 55-57 HRC
Вес ножа, г: 190
Отправка в день заказа !",490,Бізнес,https://www.olx.ua/d/uk/obyavlenie/nozh-skladnoy-browning-vykidnoy-raskladnoy-nzh-takticheskiy-IDOwM0F.html?sd=1,Опубліковано Сьогодні о 11:44
Зимонька-зима 1 клас Робочий зошит,"Новий робочий зошит. Зимонька-зима 1 клас. Серія Веселі канікули. Різноманітні цікаві та розвивальні завдання, віршики. 32 сторінки.",50,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/zimonka-zima-1-klas-robochiy-zoshit-IDNEl7H.html?sd=1,Опубліковано Сьогодні о 11:45
"Остання знижка. Натуральный Чешский гранат, 60 годов, в позолоте","Продаю натуральный Чешский гранат 60 годов, набор из колье и клипсы, состояние на фото, все камушки наместе, единственное замечек на колье был поломан, поченили, но видно",1400,Бізнес,https://www.olx.ua/d/uk/obyavlenie/ostannya-znizhka-naturalnyy-cheshskiy-granat-60-godov-v-pozolote-IDNg9dV.html?sd=1,Опубліковано Сьогодні о 11:44
Кулинарная книга,"Кулинарная книга ""Домашние разносолы"". В идеальном состоянии.
Находится в районе метро Арсенальная.",80,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kulinarnaya-kniga-IDMMAyV.html?sd=1,Опубліковано Сьогодні о 11:42
Годовые книги марок 100% наполнение по реальным ценам!,"Распродажа своей собственной коллекции! К сожалению, больше собирать и хранить нет возможности! Цена реальная + расходы на приобретение (комиссии сайтов и банков) + стоимость доставки при покупках! Ничего не зарабатываю, пытаюсь вернуть своё! Последние оставшиеся книги!
Презентационные годовые книги «Почтовые марки Украины» включают в себя полный комплект почтовых марок и блоков, выпущенных Укрпочтой в течение года. Отдельные выпуски уже стали дефицитными, и их невозможно найти в филателистических магазинах Укрпочты. Каждый выпуск сопровождает художественное описание с техническими характеристиками на двух языках — украинском и английском. В книге также изображены конверты Первый день с погашением.
Почтовые марки вложены в книгу с помощью климташе, что обеспечивает их надежную защиту и мобильность. Состояние книг идеальное! Марки и блоки из книг не разу не доставались! Книги листала только в перчатках! Хранила в папках боксах!
1.Презентаційна річна книга «Поштові марки України 2010» 2011 – 1010 грн.
2.Презентаційна річна книга «Поштові марки України 2011» 2012 – 1200 грн.
3.Презентаційна річна книга «Поштові марки України 2016» 2017 – 1400 грн.
4.Презентаційна річна книга «Поштові марки України 2018» (з випуском EUROPA) 2019 – 1610 грн.
5.Презентаційна річна книга «Поштові марки України 2019» (з випуском EUROPA) 2020 – 1710 грн.
6.Презентаційна річна книга «Поштові марки України 2020» (з випуском EUROPA) 2021 – 1710 грн.
Так же продаю листы марок и блоки, смотрите другие мои объявления!",1010,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/godovye-knigi-marok-100-napolnenie-po-realnym-tsenam-IDR8ryI.html?sd=1,Опубліковано Сьогодні о 11:44
"Брелок бронза , тризуб авторський, ручна робота","Авторська робота, бронзовий виріб, чудовий брелочок, власник якого з радістю буде носити на своїх ключах, чудово підійде на подарунок.",450,Бізнес,https://www.olx.ua/d/uk/obyavlenie/brelok-bronza-trizub-avtorskiy-ruchna-robota-IDPzZU5.html?sd=1,Опубліковано Сьогодні о 11:44
Скульптура головы Ярославна,"Скульптура головы Ярославна. Высота скульптуры 17см. Скульптор Астапова В. Керамика, соли металлов, глазурь.",1260,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/skulptura-golovy-yaroslavna-IDR8rBT.html?sd=1,Опубліковано Сьогодні о 11:45
Галя без голови Люко Дашвар,Книга нова автора Люко Дашвар «Галя без голови»,150,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/galya-bez-golovi-lyuko-dashvar-IDPOFhp.html?sd=1,Опубліковано Сьогодні о 11:45
Воротарські рукавички Adidas TIRO GL LGE GI6381 роз 7,"Рукавички в гарному стані Воротарські рукавички Adidas Tiro LGE. Латекс URG 3.0 забезпечує відмінне зчеплення та амортизацію.

Це означає, що ви можете відобразити кожен удар і з повною впевненістю стрибнути у кожному ударі.

Еластичний матеріал забезпечує ідеальну посадку. Долоня 100% гумова піна. Ремінець на зап'ястя.Так само є великий вибір спортивно дорожніх сумок рюкзаків барсеток та іншого спортивно дорожньо туристичного спорядження. Весь товар тільки оригінал привезений з Німеччини На неадекватний торг не відповідаю",980,Бізнес,https://www.olx.ua/d/uk/obyavlenie/vorotarsk-rukavichki-adidas-tiro-gl-lge-gi6381-roz-7-IDQ3zTa.html?sd=1,Опубліковано Сьогодні о 11:42
Карповый кораблик CarpDnepr v2,"Карповый кораблик CarpDnepr v2+
Модель 2023года.

Размер корабля:
Длина 740мм
Ширина 340мм

Рекомендуемая нагрузка бункера 1-1,2кг

Скорость корабля 15км/ч

Установлени габаритные огни с перед, сзади и боковые. Включение с пульта .
Две передние фары , также установлены дополнительно мощные фонори сзади.
Также включение с пульта.

GPS автопилот с памятью на 33 водоема, на каждом 10 рабочих точек, домашняя, две промежуточных.

В комплекте:
Кораблик
Пульт fiysky i6 c телеметрией, Радиус действия 500м.
Зарядное устройство imax b6 с возможностью зарядки от сети 220 и авто.
АКБ на 18000ah

Инструкция.
Гарантийный талон .",31000,Бізнес,https://www.olx.ua/d/uk/obyavlenie/karpovyy-korablik-carpdnepr-v2-IDQZjII.html,Опубліковано Сьогодні о 11:44
Берці зимові тактичні LOWA Zephyr HI GTX TF,"Виробник- Lowa

Країна виробник-Словаччина

Стать-Чоловічий

Прекрасні черевики для перетятої місцевості середньої складності. Використовуються службами безпеки, правоохоронними та військовими. Ідеальні трекінгові черевики для туристів, альпіністів, рибалок, мисливців і просто для поціновувачів високоякісного сучасного спортивного взуття для міського носіння та подорожей. Черевики виготовлені з високоякісної 100% шкіри (замша) зі вставками із синтетичного матеріалу ""Cordura"". Усередині черевика розташована мембрана ""Gore-Tex"", що захищає ногу від вологи та відводить випаровування. Підошва забезпечує якісний ланцюжок практично на будь-якій поверхні. Короткий опис: верх — натуральна замша (товщина 1,4-1,6 мм) + кордура; висота — 20,5 см; подошва – Lowa ""Cross""; шнурівка — закриті петлі-гачки; знімна устілка; підкладка — Gore-Tex®. Усі черевики від компанії LOWA виробляються в Європі. Країна-виробник черевиків ""Lowa Zephyr HI GTX® TF"" — Словаччина Компанія ""Lowa Boots"" є лідером ринку спортивного, туристичного, альпіністського та військового взуття. ""Lowa"" спеціалізується саме на цих видах взуття й черевиками цієї фірми користуються провідні спортсмени, мандрівники та військові вже понад 85 років. Дослідницько-інноваційний інститут Lowa розробляє й тестує нові зразки взуття за допомогою професійних альпіністів. Тестується в екстремальних умовах гірської місцевості. Починаючи від 60-х років ХХ століття такі відомі спецпідрозділи, як-от британський SAS, французький GIGN, німецький KSK використовують черевики Lowa як основні польові, гірські та тактичні черевики. Згідно з проведеним опитуванням військовослужбовців контингента ООН в Таїланді, понад 70 відсотків тих, хто бажає використовувати саме черевики Lowa.",7000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/berts-zimov-taktichn-lowa-zephyr-hi-gtx-tf-IDQdoDf.html?sd=1,Опубліковано Сьогодні о 11:45
Хімічні термогрілки для рук і ніг,"Термогрілка для ніг та рук

Одноразові грілки що активуються повітрям. Грілки ідеально підходять для будь-яких заходів на свіжому повітрі.
Є сертифікат відповідності.

Інструкція:
• Швидко нагріваються-потрібно кілька хвилин для нагрівання.
• При зменшенні тепла помніть грілку декілька хвилин.
•Тривалість обігріву до 10 годин.
•Утилізуйте після використання.
Склад:
•Залізний порошок,сіль,деревне вугілля,вермикуліт.

Застереження:
•Не давати дітям до 6 років.
•Не використовувати у медичних цілях,особливо при травмах шкіри.
•Не розривати подушечку,не контактувати з порошком.",30,Бізнес,https://www.olx.ua/d/uk/obyavlenie/hmchn-termogrlki-dlya-ruk-ng-IDQD3Dj.html?sd=1,Опубліковано Сьогодні о 11:44
Статуэтка фарфоровая Монголия,"Знаменитые монгольские  унты, керамика, глазурь, привёз из Монголии в 1975 г. Высота - 12 см. Цена за две штуки.  Нажимайте на купить с ОЛХ доставкой и следуйте инструкциям. МЕНЬШЕ ЦЕНУ ПРОШУ НЕ ПРЕДЛАГАТЬ!",100,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/statuetka-farforovaya-mongoliya-IDKjSWq.html?sd=1,Опубліковано Сьогодні о 11:42
"Технологии против Человека. Как мы будем жить, любить и думать в след","Описание
Ричард Уотсон - известный футуролог, автор бестселлера «Файлы будущего» и преподаватель Лондонской Школы Бизнеса.

Никогда в истории человек не был настолько окружен комфортом и благами цивилизации, как сегодня. Мы называем это процветанием. Но так ли все хорошо?
Ричард Уотсон бросает взгляд в будущее, где небольшая прослойка таких специалистов, как дизайнеры технологий и инженеры-разработчики, будут определять и управлять большинством сфер в жизни человека.
Когда-то люди мечтали о летающих машинах и лунных отелях, а сейчас спешат обновить ленту социальной сети. Это итог, к которому привело развитие технологий. Однако человек сам пишет сценарий своего будущего и только от него зависит, каким будет мир через 50 лет.
Когда будущее наступит, мы будем готовы!
Характеристики
Автор
Уотсон Ричард
Серия
Образы будущего
Издательство
Бомбора
Год выпуска
2019
Тип обложки
Твердый переплет
Тип книги
Печатная книга
Автор на обложке
Уотсон Ричард
Возрастные ограничения
16+
Формат издания
138x212
Количество страниц
320
Язык издания
Русский
ISBN
97********89735-3
Вес с упаковкой, г
437",2000,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/tehnologii-protiv-cheloveka-kak-my-budem-zhit-lyubit-i-dumat-v-sled-IDLKJD9.html?sd=1,Опубліковано Сьогодні о 11:44
Демонтаж недорого! Демонтажные работы в квартире под ключ! Ломаем,"Выполняем демонтажные работы любой сложности под ключ, по приятным ценам.

Индивидуальный подход к каждому клиенту, 
бесплатный выезд для составления сметы.

Свой автопарк машин и свои мешки для строймусора. 
Успешно работаем больше 7лет.
Профессиональный инструмент и сформированная команда.

Цены на основные услуги:
Демонтаж частного дома от 5000грн 
Демонтаж сарая , гаража пристройки от 2500 грн
Демонтаж стен от 70грн/м2
Демонтаж штукатурки со стен от 70 грн/м2
Демонтаж штукатурки с потолка от 90 грн/м2
Демонтаж плитки от 70 грн/м2
Демонтаж обоев от 30 грн/м2
Демонтаж стяжки от 70грн/м2

Демонтаж Гипсокартона с потолка от 70грн/м2

Демонтаж паркета от 30 грн/м2

Вынос |Вывоз мусора,хлама
Бус
Газель
ЗИЛ 
КамАЗ 
Мешки для строймусора 

Полтава Полтавская область

•Звоните, пишите!
Выезд для определения стоимости и сроков демонтажных работ -БЕСПЛАТНО!",900,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/demontazh-nedorogo-demontazhnye-raboty-v-kvartire-pod-klyuch-lomaem-IDQvLgb.html?sd=1,Опубліковано Сьогодні о 11:44
Велотуфли Shimano S-Phyre SH-RC902,"Продам топовые велотуфли то Шимано.
Shimano S-Phyre SH-RC902 size 42-wide.
На двух BOA.

Новые, шипы не ставились. В оригинальной коробке.
Не подошел размер. По факту маломерят. Размер 42-wide это как наш 41 оказался.",9500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/velotufli-shimano-s-phyre-sh-rc902-IDQUPPa.html?sd=1,Опубліковано Сьогодні о 11:44
Продам книгу Агата Містері,Продам 1 частину книги Агата Містері. В ідеальному стані. Дитина один раз прочитала.,85,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-knigu-agata-mster-IDR8ryG.html?sd=1,Опубліковано Сьогодні о 11:44
"Книга ""Дівчина А""","Тридцятирічна Лекс намагається жити як усі. Не згадуючи про те, ким вона була колись. Але повідомлення про смерть матері у в’язниці зводить спроби Лекс нанівець. Бо вона — та сама Дівчина А, про яку колись писали всі британські газети. Дівчина, котра змогла втекти з моторошного Будинку жахів. І тепер вона його успадкувала. Чи зуміє Лекс перетворити давню оселю болю та страждань на символ надії і прихисток для нужденних? Чи витримає натиск спогадів про звірства, які батько-фанатик чинив у цих стінах над нею та її братами й сестрами? А чи минуле поглине її цілком, немов те болото, на якому стоїть рідний, однак ненависний будинок?..

Книга абсолютно нова",170,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/kniga-dvchina-a-IDQQ145.html?sd=1,Опубліковано Сьогодні о 11:45
Osho Ошо Постижение внутренней гармонии руководство по медитации,Osho Ошо Постижение внутренней гармонии руководство по медитации,200,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/osho-osho-postizhenie-vnutrenney-garmonii-rukovodstvo-po-meditatsii-IDJpCXi.html?sd=1,Опубліковано Сьогодні о 11:45
"Мегого Максимальная, Megogo Футбол, Netflix, Нетфликс 4К, Ютуб #7","• Ласкаво просимо до нашого сервісу •
Ми займаємося сімейними підписками починаючи с 2019 року та підключаємо до Megogo, Netflix, YouTube Premium та Spotify

Наші переваги:
• Працюємо щодня з 12:00 - 22:00 •
•• Оплата після підключення та перевірки ••
Відгуки про нас - t.me/+e5IxuPlEVilmYzcy

Вартість наших послуг :
• MEGOGO МАКСИМАЛЬНИЙ ПАКЕТ З ФУТБОЛОМ БЕЗ ЛІМІТУ НА ПЕРЕГЛЯД МАТЧУ
- 1 місяць: 90 ₴
- 6 місяців: 300 ₴
- 12 місяців : 400 ₴

• NETFLIX ОСОБИСТИЙ ПРОФІЛЬ ТА ПІНКОД. БЕЗ ЛІМІТУ НА ПЕРЕГЛЯД КОНТЕНТУ З УКР або РУС МОВОЮ ІНТЕРФЕЙСУ
- 1 місяць: 120 ₴ (1 пристрій)
- 6 місяців: 700 ₴ (1 пристрій)
- 12 місяців: 1200 ₴ (1 пристрій)

• YOUTUBE PREMIUM + MUSIC НА ВАШ ОСОБИСТИЙ АККАУНТ. БЕЗ ВПН ТА ВИДАЧІ ДАННИХ АДМІНІСТРАТОРУ
- 1 місяць - 60 ₴ (1 обліковий запис, без обмежень на пристрої)
- 6 місяців - 350 ₴ (1 обліковий запис, без обмежень на пристрої)
- 12 місяців - 600 ₴ (1 обліковий запис, без обмежень на пристрої)

• За підключенням або уточненням умов пишіть в OLX або TELEGRAM -
Мій профіль в телеграмі - t.me/depdb
Відгуки про нас - t.me/+e5IxuPlEVilmYzcy",50,Бізнес,https://www.olx.ua/d/uk/obyavlenie/megogo-maksimalnaya-megogo-futbol-netflix-netfliks-4k-yutub-7-IDQu6Qo.html?sd=1,Опубліковано Сьогодні о 11:44
Продам велосипед,"Продам стальной горный велосипед, производства Польша. Состояние после ремонта, замена шатунов. Рама стальная, диаметр колеса 26, три передних скорости, задних - семь. В подарок новое седло, замок, красный и белый котофот, и крылья.",2500,Приватна особа,https://www.olx.ua/d/uk/obyavlenie/prodam-velosiped-IDR8rtc.html?sd=1,Опубліковано Сьогодні о 11:42
